id,name,nrate,avg_rate,pic_url
189035,T.I.M.E Stories: A Prophecy of Dragons,5193,7.57,https://cf.geekdo-images.com/P-j-gXf9wwCdtQXI7Hg0tQ__micro/img/0xYznlhtn2oeS5WRJ6bWVxXxQa0=/fit-in/64x64/filters:strip_icc()/pic2793584.jpg
554,La Città,5192,7.02,https://cf.geekdo-images.com/ttXTVgc8Mxr9NnOcFDEyeA__micro/img/OoORIpo8qTBHFJU8yv_VQt1jTSY=/fit-in/64x64/filters:strip_icc()/pic274350.jpg
108687,Puerto Rico,5188,8.39,https://cf.geekdo-images.com/cZ8h5HpbD6asCJuGuuuT-w__micro/img/sTbGgirbC-GeJlaydUPBv4qT_Cg=/fit-in/64x64/filters:strip_icc()/pic4887895.jpg
36345,Monty Python Fluxx,5186,6.08,https://cf.geekdo-images.com/5uikyTtFuRIsHWK6Gz0ekQ__micro/img/UsLEbcrgxO-6i1AwhcwLy4OEglo=/fit-in/64x64/filters:strip_icc()/pic385725.jpg
149155,Dead Man's Draw,5185,6.85,https://cf.geekdo-images.com/m6tC_KsilZUQsKFIzDXIpA__micro/img/8sjjEMdTifqkgwU0j7eeSNFMhDQ=/fit-in/64x64/filters:strip_icc()/pic6489882.jpg
163745,Star Wars: Armada,5184,7.83,https://cf.geekdo-images.com/oKBz9HmfYDsgDgpy06LPoQ__micro/img/RTjUd-ofPPog8yFAwo4O7aGvmuY=/fit-in/64x64/filters:strip_icc()/pic2355171.jpg
113997,Tajemnicze Domostwo,5182,7.13,https://cf.geekdo-images.com/6aNWmjHtgPrGpNsO-g0-Iw__micro/img/7i-N_z-IM3BMOG_rbe9njDf5E6o=/fit-in/64x64/filters:strip_icc()/pic2601636.jpg
170561,Valeria: Card Kingdoms,5182,7.46,https://cf.geekdo-images.com/2XJpNx6Bl_74WlKJDuGwKw__micro/img/8nT6UXVTh40w6haPlKJ2eU2zbMk=/fit-in/64x64/filters:strip_icc()/pic2919073.jpg
120,Hoity Toity,5156,6.52,https://cf.geekdo-images.com/hOby2j2vNp7CJSySwmczyA__micro/img/i_afAe2sBaQl7ub3QaIT9sF9MXI=/fit-in/64x64/filters:strip_icc()/pic38466.jpg
148931,Coup: Reformation,5155,7.27,https://cf.geekdo-images.com/-Pnt6sTdrbrGhCH0uPvdSQ__micro/img/-aB1JEOvhwlLY9cVa5qZadEELwU=/fit-in/64x64/filters:strip_icc()/pic1978817.jpg
329082,Radlands,5154,8.06,https://cf.geekdo-images.com/YpQUtpxNtDHBF5eVcwzBtQ__micro/img/v_TmZbg7Vk25dtb67Ysyls642Ns=/fit-in/64x64/filters:strip_icc()/pic6478338.png
248562,Mage Knight: Ultimate Edition,5152,8.91,https://cf.geekdo-images.com/jgsT5y5qKlOR08CuHG7xfw__micro/img/2B_Tp89pn-c7aU44mK2osNc3hyk=/fit-in/64x64/filters:strip_icc()/pic4411189.jpg
10640,Doom: The Boardgame,5151,6.86,https://cf.geekdo-images.com/ii6AlIs7FfXhx-feZHGbrw__micro/img/ie0IFgPcSBFy6On4lqzRulinWAQ=/fit-in/64x64/filters:strip_icc()/pic71199.jpg
2136,Pachisi,5130,4.5,https://cf.geekdo-images.com/45Nb6goQqvPHD9hOut0ntg__micro/img/9EDEcWL03qLoS-9nSUxNpShlRqY=/fit-in/64x64/filters:strip_icc()/pic516869.jpg
6606,Munchkin 3: Clerical Errors,5123,6.45,https://cf.geekdo-images.com/CQpxHBk-1l3mEwM7x6e_pA__micro/img/x1VAtcnDyWFZusIVpQNw-hS2j2o=/fit-in/64x64/filters:strip_icc()/pic2428681.jpg
216734,Dice Throne: Season One,5123,7.56,https://cf.geekdo-images.com/crZpafHHxItU5EWPCgNbPA__micro/img/NJpbRHMGEb10lSZV0Qnbjpi0SNo=/fit-in/64x64/filters:strip_icc()/pic3962955.jpg
284378,Kanban EV,5123,8.49,https://cf.geekdo-images.com/L2Wn-zUqkcHgqvwvY212Ig__micro/img/2pY9Wo185ehuYO7Mb0gTDpdww74=/fit-in/64x64/filters:strip_icc()/pic4924232.jpg
239464,Palm Island,5101,7.12,https://cf.geekdo-images.com/CPJhhXGPCPIIpsTh-p3UQQ__micro/img/w3hmlzUTyx7wa1JFO5h7fCzzPY4=/fit-in/64x64/filters:strip_icc()/pic3995767.png
8125,Santiago,5098,7.12,https://cf.geekdo-images.com/tfDHVFfrC-s0I0KdE5fIbg__micro/img/KSJ29By6zjPfWnsuB-UHh-Z6p2M=/fit-in/64x64/filters:strip_icc()/pic7052960.png
91072,Saboteur 2 (expansion-only editions),5097,6.95,https://cf.geekdo-images.com/PIdFxpXCx_wEwN--Nkt3vQ__micro/img/5l6J6l0BMjrhA1RYtuN496b2dL4=/fit-in/64x64/filters:strip_icc()/pic3989507.png
221,Ikusa,5093,7.03,https://cf.geekdo-images.com/fwG7yJFb4Py3ZGRNXHIYEw__micro/img/P_65WRy2aK3Ygfl7GVgWX1T9olU=/fit-in/64x64/filters:strip_icc()/pic1050037.jpg
198454,When I Dream,5093,6.99,https://cf.geekdo-images.com/E7bmvTXE2dWskxFaMwXYrA__micro/img/MpZjtDE8UoQzSP4MGL4cjLH91Lg=/fit-in/64x64/filters:strip_icc()/pic3747128.png
226320,My Little Scythe,5092,7.29,https://cf.geekdo-images.com/EhXCpSR6ambdYuKbrej3UQ__micro/img/K9o0nBVFRRVHCfk-p6tYB8sPMok=/fit-in/64x64/filters:strip_icc()/pic4134810.jpg
8989,Hansa,5088,6.88,https://cf.geekdo-images.com/aQYc-5PfyknVcU-j80KBhQ__micro/img/AYZiz_8KoGYhqooFXB8D6in-mF8=/fit-in/64x64/filters:strip_icc()/pic311302.jpg
12962,Reef Encounter,5084,7.14,https://cf.geekdo-images.com/Yp3TG2cLcY-AfBJogTiGHg__micro/img/qieD-onri-96N_UTKxe-erjKJiE=/fit-in/64x64/filters:strip_icc()/pic85905.jpg
31784,Carcassonne: Expansion 5 – Abbey & Mayor,5075,7.14,https://cf.geekdo-images.com/QGzPcd0qfC4VV4aQNj-Oug__micro/img/dRSmzJoh6xQ-lvzvbZvQ_uAWTkQ=/fit-in/64x64/filters:strip_icc()/pic3513934.jpg
28,Illuminati,5059,6.48,https://cf.geekdo-images.com/ea8y04WKGgdQkFy1Pbw9tA__micro/img/wZpU1Z53bfwkRr-McX1uIpiTlQA=/fit-in/64x64/filters:strip_icc()/pic1320091.jpg
304420,Bonfire,5056,7.74,https://cf.geekdo-images.com/q9sYvC0Tt-1mEiuKnVTS4w__micro/img/gk0JkM-ZFJ9NvUU0A9sYLToOCOA=/fit-in/64x64/filters:strip_icc()/pic5301335.jpg
155969,Harbour,5047,6.5,https://cf.geekdo-images.com/ECislQBZPHzEiCHOb1H3Bg__micro/img/V-pSF9-UO8qfUWRugM5HNsRunWk=/fit-in/64x64/filters:strip_icc()/pic2726915.jpg
121297,Fleet,5046,6.86,https://cf.geekdo-images.com/BgINAtHKjkjNHd5rIGfVTg__micro/img/TO4ExorPefW8QY8mm2B6Vf4jQRg=/fit-in/64x64/filters:strip_icc()/pic1247682.jpg
269259,The Quacks of Quedlinburg: The Herb Witches,5045,8.07,https://cf.geekdo-images.com/nseXZ6c_ubJwyCM1s086yA__micro/img/nIRshCXbx7HHZBUoeEXZZxc3WSQ=/fit-in/64x64/filters:strip_icc()/pic6137510.png
4636,Clans,5041,6.56,https://cf.geekdo-images.com/zu0wbezlPB_BcOu_QQJk-w__micro/img/gNts4at5nYWtlY5YMSfEqKhU8ng=/fit-in/64x64/filters:strip_icc()/pic402299.jpg
179572,Dice City,5041,6.74,https://cf.geekdo-images.com/MNaY-iQRMX7d6ABvmr1ebw__micro/img/c994CadsR3gD4zIfxg7HnDTGh0g=/fit-in/64x64/filters:strip_icc()/pic2561229.jpg
310873,Carnegie,5030,8.05,https://cf.geekdo-images.com/QVmcfAXMs_JTKSDMRb_XBA__micro/img/OjD5HR4CyKiHWVhPrLqrSWRi4Pg=/fit-in/64x64/filters:strip_icc()/pic5707830.jpg
311193,Anno 1800,5024,7.77,https://cf.geekdo-images.com/B21RQfIBnt2A_CYq8iZvrg__micro/img/UvZSwXrA8AcraXo11vgGKb_5_Aw=/fit-in/64x64/filters:strip_icc()/pic6220821.jpg
9440,Maharaja: The Game of Palace Building in India,5020,7.1,https://cf.geekdo-images.com/BPJDeSSatiiw1eTAnxx5-g__micro/img/ET7reDVlapHOkVLxeC04MJEWunc=/fit-in/64x64/filters:strip_icc()/pic44952.jpg
142326,Eight-Minute Empire: Legends,5000,6.94,https://cf.geekdo-images.com/4aL5A2NIxKmITsXZboABvw__micro/img/Ws7_LVnucdgmo0I85brsZl6Q8pk=/fit-in/64x64/filters:strip_icc()/pic1708628.jpg
272738,Jaws,4999,7.17,https://cf.geekdo-images.com/UDv2zsY1rdWVOXyUl8faYg__micro/img/taycSh74ArcqpHSInekmkwXDbMs=/fit-in/64x64/filters:strip_icc()/pic4581181.jpg
66505,The Speicherstadt,4991,7.03,https://cf.geekdo-images.com/x1EVKCtIP_tFTH8h5kvXog__micro/img/hvLBLyOSROklZ38hRFCdfzJxRjM=/fit-in/64x64/filters:strip_icc()/pic686491.jpg
28259,Cutthroat Caverns,4973,6.52,https://cf.geekdo-images.com/38jw1p0ZcayPgLJuZyPVyA__micro/img/oKEii1RenUCrFzE-3heMegAnCTg=/fit-in/64x64/filters:strip_icc()/pic249004.jpg
156546,Monikers,4959,7.78,https://cf.geekdo-images.com/4ipWVnxUSwnSVywPTitgvQ__micro/img/PtbslD9p-OOC9o2DB9oQ5XbUlrI=/fit-in/64x64/filters:strip_icc()/pic6346032.png
176165,Dale of Merchants,4957,7.18,https://cf.geekdo-images.com/mK2jITNJ3vgNWKbliMpErQ__micro/img/bXIqrF-vTDvXaGfWAUlqsFtdlBc=/fit-in/64x64/filters:strip_icc()/pic2772192.jpg
140603,Francis Drake,4956,7.39,https://cf.geekdo-images.com/JhevUw6bY6Pz6YLQsD2qdg__micro/img/GT2DUAI9OBRLiu5Zt06n3L6-xGs=/fit-in/64x64/filters:strip_icc()/pic1616979.jpg
195314,Herbaceous,4951,7.06,https://cf.geekdo-images.com/0HHqYFhJvOwk8Z0Dt-EvTA__micro/img/A5OpIZiqRgo-lt9OI2q4pvtb53g=/fit-in/64x64/filters:strip_icc()/pic7083274.jpg
42776,Gears of War: The Board Game,4950,7.47,https://cf.geekdo-images.com/3A6PI0FkgTLiaESApz5PZg__micro/img/aoyWNZINelTIemPiXgqSG8_bxpA=/fit-in/64x64/filters:strip_icc()/pic1004112.jpg
134352,Two Rooms and a Boom,4948,6.98,https://cf.geekdo-images.com/jmf0M01DsReKLByori6OGg__micro/img/mCXnTUo0q1AeDtRaYkYwJBhp7Ac=/fit-in/64x64/filters:strip_icc()/pic2335221.png
27364,Caylus Magna Carta,4942,6.9,https://cf.geekdo-images.com/XLo2qDE1uVGAvVUc2TJZzw__micro/img/ysXuWrvMUiyjIFg5TTSgyzfUH7c=/fit-in/64x64/filters:strip_icc()/pic339842.jpg
32125,Felicity: The Cat in the Sack,4914,6.57,https://cf.geekdo-images.com/TKN7K14OhKpQXwVtezC-5A__micro/img/ZYTMPkEnDKwq_9zef1q6nJpVnX0=/fit-in/64x64/filters:strip_icc()/pic3530209.jpg
181687,The Pursuit of Happiness,4912,7.18,https://cf.geekdo-images.com/RpUStaAwneWPT_JQJpAb1Q__micro/img/9Kz14p6SpS7Wf-MpOi-TBXI1lPA=/fit-in/64x64/filters:strip_icc()/pic2853682.jpg
4095,Star Munchkin,4908,6.11,https://cf.geekdo-images.com/jyfjZbaamMHD8q8MKG4jSg__micro/img/Bywmet5HUVVfUmAMB1AEzHEV8do=/fit-in/64x64/filters:strip_icc()/pic883059.jpg
234,Hannibal: Rome vs. Carthage,4907,7.79,https://cf.geekdo-images.com/bqr3DAoxWUz1VeOCRk7gkw__micro/img/ngQvK1UEzu6Zcv0bLmefqs4q5oI=/fit-in/64x64/filters:strip_icc()/pic706069.jpg
180020,Virus!,4906,6.73,https://cf.geekdo-images.com/vWWGyNHsJUUi0rAHA8f0BQ__micro/img/s0BZhI2gA8kWLmJWYuP07nSeI88=/fit-in/64x64/filters:strip_icc()/pic4810191.png
91,Paths of Glory,4903,8.05,https://cf.geekdo-images.com/Ip4TygnwFxuR57Vky9ZeZA__micro/img/aU4MPqiG1FkiXWPOdkmwh9bSSiI=/fit-in/64x64/filters:strip_icc()/pic4490515.jpg
216600,Fantastic Factories,4903,7.49,https://cf.geekdo-images.com/AzNYQ2o-SXBAHFpPPtRBIw__micro/img/SZ6OqkFOFSg7AoTdDiKSLIbjrKQ=/fit-in/64x64/filters:strip_icc()/pic4095959.png
246684,Smartphone Inc.,4897,7.62,https://cf.geekdo-images.com/Ndctxvd7kBXYubeYRKRqzw__micro/img/O7gdidVcpOh2XzmafYHxkQqmpQo=/fit-in/64x64/filters:strip_icc()/pic4258616.jpg
70512,Luna,4892,7.3,https://cf.geekdo-images.com/tMYWtENCa6qdHg3DLIDqcw__micro/img/rbOMHuR_ii1S7Q115QgS3DGPecU=/fit-in/64x64/filters:strip_icc()/pic2538939.png
197443,Fugitive,4889,7.18,https://cf.geekdo-images.com/Jeukp3NUs-u6i3SuF-yE4A__micro/img/tpNF_JfWfFvohgyNidEKlrV2A20=/fit-in/64x64/filters:strip_icc()/pic3481216.png
104710,Wiz-War (Eighth Edition),4887,7.05,https://cf.geekdo-images.com/yXbWhfIuwKFJfPNg5SgPOQ__micro/img/14-oqy4sWLCsIX9Po5VtuO0czs0=/fit-in/64x64/filters:strip_icc()/pic1222733.jpg
43528,World Without End,4883,7.24,https://cf.geekdo-images.com/r0wz1yAtjaU5e-u_hKIYeQ__micro/img/ZMcDioFQ_b0IZTMRPeYlXmroejQ=/fit-in/64x64/filters:strip_icc()/pic583088.jpg
119,Kingdoms,4868,6.65,https://cf.geekdo-images.com/mnFrmXAtwpcpP-5BtlxdZw__micro/img/kXV2G_TXDDm9_10ily8b1tIZous=/fit-in/64x64/filters:strip_icc()/pic1097403.png
119432,Snowdonia,4867,7.35,https://cf.geekdo-images.com/04SK6RPEqcArT_g8wHH2TA__micro/img/5yJ400gyGjHLtIhYZ5eiYZR8occ=/fit-in/64x64/filters:strip_icc()/pic1430858.jpg
297030,Tekhenu: Obelisk of the Sun,4861,7.77,https://cf.geekdo-images.com/CBLtzgG8zsqDkUZ_hN5-ew__micro/img/hnl1KBeqUyKokKxhOcV34C6Nsoo=/fit-in/64x64/filters:strip_icc()/pic5313583.jpg
218417,Aeon's End: War Eternal,4854,8.31,https://cf.geekdo-images.com/H2st1bZH4O0FM46NhKMqyQ__micro/img/qolYthWG5h-jKYQmKpU_sinuw-w=/fit-in/64x64/filters:strip_icc()/pic3430893.jpg
207336,Honshū,4851,6.93,https://cf.geekdo-images.com/eqDAlJIqk1rjnoY0MDR5-w__micro/img/N_f_H73KR48jdbF-qdfq27dbOzA=/fit-in/64x64/filters:strip_icc()/pic3627583.jpg
193065,Spirit Island: Branch & Claw,4845,8.93,https://cf.geekdo-images.com/l1k4gxERlIuhCNIn3TPU_g__micro/img/lY24y7heQ5QHPo2L9lSaFICek0g=/fit-in/64x64/filters:strip_icc()/pic7010668.jpg
194626,Happy Salmon,4842,6.71,https://cf.geekdo-images.com/m0fTHQRSHztlpHsCzR9iAw__micro/img/DuK6VcKlN3srNXrSY-xCQjZ17Lo=/fit-in/64x64/filters:strip_icc()/pic2913980.png
193558,The Oracle of Delphi,4836,7.29,https://cf.geekdo-images.com/tZFlvhcA97SjyNGurpU6Ag__micro/img/ohRWp_FwK8EgXFbcsWzSoAoerFg=/fit-in/64x64/filters:strip_icc()/pic3574541.jpg
33154,Wasabi!,4829,6.53,https://cf.geekdo-images.com/nQMrIeXPBdcwD2H0yJKVAA__micro/img/FpCG4fmq97Ob3o3PvU4gq_MyWsw=/fit-in/64x64/filters:strip_icc()/pic273575.jpg
